word,gender,freq
manitous,m,0.88
manivelle,f,31.96
manivelles,f,31.96
manière,f,157.77
manières,f,157.77
maniérisme,m,0.34
maniérismes,m,0.34
manne,f,1.35
mannes,f,1.35
mannezingue,m,0.20
mannitol,m,0.19
manoeuvrabilité,f,0.04
manoeuvriers,m,0.14
manoeuvrière,f,0.14
manoir,m,9.59
manoirs,m,9.59
manomètre,m,0.47
manomètres,m,0.47
manouvrier,m,0.01
manquant,m,0.34
manquants,m,0.34
manque,m,37.23
manquement,m,1.55
manquements,m,1.55
manques,m,37.23
mansard,m,0.07
mansarde,f,5.20
mansardes,f,5.20
mansion,f,0.05
mansions,f,0.05
mansuétude,f,2.09
mansuétudes,f,2.09
manta,f,0.72
mante,f,1.69
manteau,m,68.11
manteaux,m,68.11
mantelet,m,0.27
mantelets,m,0.27
mantelure,f,0.07
mantes,f,1.69
mantille,f,1.35
mantilles,f,1.35
mantique,f,0.07
mantra,m,0.34
manubrium,m,0.03
manuel,m,8.18
manuelle,f,8.18
manuelles,f,8.18
manuels,m,8.18
manufacture,f,2.03
manufactures,f,2.03
manufacturiers,m,0.10
manuscrit,m,17.36
manuscrits,m,17.36
manutention,f,0.61
manutentions,f,0.61
manzanilla,m,0.61
manège,m,15.27
manèges,m,15.27
manécanterie,f,0.27
maori,m,0.02
maorie,f,0.02
maoïsme,m,0.07
mappemonde,f,1.76
mappemondes,f,1.76
maque,f,0.27
maquereau,m,7.50
maquereautage,m,0.14
maquereautins,m,0.07
maquereaux,m,7.50
maquerellage,m,0.10
maquerelle,f,7.50
maquerelles,f,7.50
maques,f,0.27
maquette,f,4.58
maquettes,f,4.58
maquignon,m,2.57
maquignonnage,m,0.14
maquignonnages,m,0.14
maquignons,m,2.57
maquillage,m,11.62
maquillages,m,11.62
maquilleur,m,0.82
maquilleurs,m,0.82
maquilleuse,f,0.82
maquilleuses,f,0.82
maquis,m,16.01
maquisard,m,5.81
maquisarde,f,5.81
maquisardes,f,5.81
maquisards,m,5.81
mara,m,0.41
marabout,m,1.28
marabouts,m,1.28
maracas,f,0.41
marae,m,0.02
marais,m,10.68
maranta,m,0.01
marante,f,0.07
marasme,m,1.01
marasmes,m,1.01
marasquin,m,0.74
marathon,m,2.12
marathonien,m,0.17
marathonienne,f,0.17
marathons,m,2.12
maraud,m,2.09
maraude,f,2.09
maraudes,f,2.09
maraudeur,m,1.99
maraudeurs,m,1.99
maraudeuse,f,1.99
marauds,m,2.09
maravédis,m,0.20
maraîcher,m,2.16
maraîchers,m,2.16
maraîchère,f,2.16
maraîchères,f,2.16
marbre,m,43.04
marbrerie,f,0.14
marbreries,f,0.14
marbres,m,43.04
marbrure,f,1.15
marbrures,f,1.15
marc,m,3.38
marcassin,m,0.88
marcassins,m,0.88
marcel,m,0.20
marceline,f,0.07
marchand,m,45.81
marchandage,m,2.50
marchandages,m,2.50
marchande,f,45.81
marchandes,f,45.81
marchandeuse,f,0.07
marchandise,f,15.81
marchandises,f,15.81
marchandiseur,m,0.01
marchands,m,45.81
marche,f,152.97
marchepied,m,5.54
marchepieds,m,5.54
marches,f,152.97
marcheur,m,1.96
marcheurs,m,1.96
marcheuse,f,1.96
marcheuses,f,1.96
marché,m,74.36
marchés,m,74.36
marcotin,m,0.07
marcotte,f,0.01
marcs,m,3.38
mardi,m,23.65
mardis,m,23.65
mare,f,13.04
marelle,f,2.23
marelles,f,2.23
marengo,m,0.07
marennes,f,0.41
mares,f,13.04
mareyeur,m,0.41
mareyeurs,m,0.41
mareyeuse,f,0.41
mareyeuses,f,0.41
margarine,f,1.35
margaux,m,0.14
margay,m,1.49
marge,f,14.86
margelle,f,2.09
margelles,f,2.09
marges,f,14.86
margeuse,f,0.07
marginal,m,1.49
marginales,f,1.49
marginalité,f,0.34
marginaux,m,1.49
margis,m,0.27
margot,m,1.17
margotin,m,0.14
margotins,m,0.14
margoton,f,0.07
margouillat,m,0.74
margouillats,m,0.74
margouillis,m,0.07
margoulette,f,0.34
margoulin,m,0.61
margoulins,m,0.61
margrave,m,0.60
margraviat,m,0.07
marguerite,f,2.97
marguerites,f,2.97
marguillier,m,0.41
marguilliers,m,0.41
mari,m,264.15
mariachi,m,0.90
mariachis,m,0.90
mariage,m,167.39
mariages,m,167.39
marianne,f,0.27
marie-couche-toi-là,f,0.27
marie-jeanne,f,0.26
marie-louise,f,0.07
marie-salope,f,0.07
marieur,m,1.10
marieuse,f,1.10
marieuses,f,1.10
marigot,m,1.69
marigots,m,1.69
marihuana,f,0.14
marijuana,f,3.77
marimba,m,0.02
marin,m,33.38
marin-pêcheur,m,0.14
marina,f,1.16
marinade,f,1.46
marinades,f,1.46
marinage,m,0.07
marinas,f,1.16
marine,f,12.77
marines,f,12.77
maringoins,m,0.07
marinier,m,1.49
mariniers,m,1.49
marinière,f,0.54
marinières,f,0.54
marins,m,33.38
marionnette,f,5.95
marionnettes,f,5.95
maris,m,264.15
maritorne,f,0.27
marivaudage,m,0.41
marivaudages,m,0.41
marié,m,37.11
mariée,f,37.11
mariées,f,37.11
mariés,m,37.11
marjolaine,f,0.61
mark,m,13.24
marker,m,0.14
marketing,m,1.88
marketings,m,1.88
marks,m,13.24
marlin,m,0.50
marlou,m,0.88
marloupin,m,0.34
marloupinerie,f,0.27
marloupineries,f,0.27
marloupins,m,0.34
marlous,m,0.88
marmaille,f,4.26
marmailles,f,4.26
marmelade,f,2.91
marmelades,f,2.91
marmitage,m,0.47
marmitages,m,0.47
marmite,f,14.66
marmites,f,14.66
marmiton,m,1.15
marmitons,m,1.15
marmitées,f,0.14
marmonnement,m,0.61
marmonnements,m,0.61
marmot,m,2.36
marmots,m,2.36
marmottages,m,0.07
marmotte,f,3.15
marmottement,m,0.07
marmottes,f,3.15
marmouset,m,0.10
marmousets,m,0.10
marne,f,2.84
marnes,f,2.84
marnières,f,0.07
marocain,m,2.28
marocaine,f,2.28
marocaines,f,2.28
marocains,m,2.28
maroquin,m,1.76
maroquinerie,f,1.15
maroquineries,f,1.15
maroquinier,m,0.61
maroquiniers,m,0.61
maroquins,m,1.76
marotte,f,2.09
marottes,f,2.09
marouette,f,0.01
maroufle,f,0.41
maroufles,f,0.41
marquage,m,0.65
marque,f,40.29
marque-page,m,0.25
marque-pages,m,0.25
marques,f,40.29
marqueterie,f,2.09
marqueteries,f,2.09
marqueur,m,2.02
marqueurs,m,2.02
marquis,m,18.31
marquisat,m,0.27
marquisats,m,0.27
marquise,f,18.31
marquises,f,18.31
marrade,f,0.68
marraine,f,8.78
marraines,f,8.78
marrane,m,0.27
marranes,m,0.27
marrant,m,8.13
marrante,f,8.13
marrantes,f,8.13
marrants,m,8.13
marron,m,7.36
marronnier,m,9.39
marronniers,m,9.39
marrons,m,7.36
mars,m,31.42
marsala,m,0.38
marsaules,m,0.27
marseillais,m,1.82
marseillaise,f,1.82
marshal,m,3.11
marshals,m,3.11
marsouin,m,0.68
marsouins,m,0.68
marsupial,m,0.10
marsupiaux,m,0.10
marsupilami,m,0.20
marsupilamis,m,0.20
martagon,m,0.07
marteau,m,15.61
marteau-pilon,m,0.41
marteau-piqueur,m,0.42
marteaux,m,15.61
marteaux-pilons,m,0.41
martel,m,0.47
martelage,m,0.14
martelet,m,0.07
marteleur,m,0.04
martels,m,0.47
martialités,f,0.07
martien,m,1.96
martienne,f,0.51
martiennes,f,0.51
martiens,m,1.96
martin,m,1.69
martin-pêcheur,m,0.41
martinet,m,2.64
martinets,m,2.64
martingale,f,1.28
martingales,f,1.28
martini,m,3.85
martiniquais,m,1.69
martiniquaise,f,1.69
martiniquaises,f,1.69
martinis,m,3.85
martins,m,1.69
martins-pêcheurs,m,0.41
martre,f,1.22
martres,f,1.22
martyr,m,6.76
martyrologe,m,0.20
martyrologes,m,0.20
martyrs,m,6.76
martèlement,m,3.65
martèlements,m,3.65
marxisme,m,3.92
marxisme-léninisme,m,0.68
mary,m,0.56
maryland,m,0.14
marâtre,f,1.22
marâtres,f,1.22
marécage,m,6.15
marécages,m,6.15
maréchal,m,41.69
maréchal-ferrant,m,1.96
maréchalat,m,0.07
maréchale,f,41.69
maréchalerie,f,0.27
maréchaussée,f,0.88
maréchaux,m,41.69
maréchaux-ferrants,m,0.41
marée,f,26.89
marées,f,26.89
mas,m,5.07
mascara,m,1.15
mascarade,f,2.71
mascarades,f,2.71
mascaret,m,0.54
mascaron,m,0.14
mascarons,m,0.14
mascarpone,m,0.11
mascotte,f,2.36
mascottes,f,2.36
masculin,m,1.08
masculinité,f,0.21
masculins,m,1.08
maser,m,0.01
maskinongé,m,0.07
masochisme,m,1.01
masquage,m,0.02
masquages,m,0.02
masque,m,38.65
masque-espion,m,0.01
masques,m,38.65
mass media,m,0.17
massacre,m,16.49
massacres,m,16.49
massacreur,m,0.34
massacreurs,m,0.34
massage,m,9.57
massages,m,9.57
masse,f,79.80
massepain,m,0.34
massepains,m,0.34
masses,f,79.80
massettes,f,0.14
masseur,m,1.94
masseurs,m,1.94
masseuse,f,1.94
masseuses,f,1.94
massicot,m,0.61
massicotier,m,0.41
massicots,m,0.61
massif,m,12.23
massifs,m,12.23
massivité,f,0.20
massue,f,2.84
massues,f,2.84
massé,m,0.20
massés,m,0.20
mastaba,m,0.20
mastabas,m,0.20
mastar,m,0.07
mastard,m,0.61
mastards,m,0.61
mastectomie,f,0.22
master,m,3.43
masters,m,3.43
mastic,m,1.62
masticage,m,0.07
mastication,f,0.81
mastications,f,0.81
mastiff,m,0.07
mastite,f,0.12
mastodonte,m,0.61
mastodontes,m,0.61
mastroquet,m,0.34
mastroquets,m,0.34
masturbation,f,2.03
masturbations,f,2.03
mastère,m,0.02
masure,f,4.32
masures,f,4.32
mat,m,6.84
mat',m,6.84
matador,m,2.03
matadors,m,2.03
mataf,m,0.61
matafs,m,0.61
matamore,m,0.61
matamores,m,0.61
match,m,63.48
matches,m,1.42
matchiche,f,0.20
matchs,m,63.48
matelas,m,25.95
matelassier,m,0.41
matelassiers,m,0.41
matelassière,f,0.41
matelassières,f,0.41
matelot,m,7.04
matelote,f,0.20
matelots,m,7.04
mater dolorosa,f,0.47
maternage,m,0.04
maternalisme,m,0.20
maternelle,f,3.22
maternelles,f,3.22
maternité,f,4.73
maternités,f,4.73
mateur,m,0.37
mateurs,m,0.37
mateuse,f,0.37
math,f,1.55
matheuse,f,0.27
matheux,m,0.27
maths,f,10.66
mathurins,m,0.07
mathusalems,m,0.07
mathématicien,m,0.96
mathématicienne,f,0.96
mathématiciens,m,0.96
mathématique,f,7.03
mathématiques,f,7.03
matin,m,396.76
matines,f,1.22
matins,m,396.76
matinée,f,34.05
matinées,f,34.05
matité,f,0.54
matière,f,58.45
matières,f,58.45
matois,m,0.07
matoiserie,f,0.14
maton,m,6.08
matonne,f,6.08
matonnes,f,6.08
matons,m,6.08
matos,m,5.72
matou,m,4.12
matous,m,4.12
matraquage,m,0.14
matraquages,m,0.14
matraque,f,5.41
matraques,f,5.41
matraqueur,m,0.07
matraqueurs,m,0.07
matras,m,0.47
matriarcat,m,0.74
matriarche,f,0.09
matrice,f,2.16
matrices,f,2.16
matriochka,f,0.07
matrone,f,3.72
matrones,f,3.72
mats,m,6.84
matte,f,0.52
mattes,f,0.52
matuche,m,0.41
maturation,f,0.68
maturations,f,0.68
maturité,f,5.00
maté,m,1.62
matérialisation,f,0.54
matérialisations,f,0.54
matérialisme,m,1.49
matérialité,f,0.47
matériau,m,5.14
matériaux,m,5.14
matériel,m,26.22
matériels,m,26.22
matés,m,1.62
maudit,m,8.02
maudits,m,8.02
mauresque,f,0.68
mauresques,f,0.68
maurrassien,m,0.14
maurrassisme,m,0.07
mauser,m,3.04
mausers,m,3.04
mausolée,m,3.11
mausolées,m,3.11
maussaderie,f,0.34
maussaderies,f,0.34
mauvais,m,8.43
mauvaiseté,f,0.20
mauviette,f,4.86
mauviettes,f,4.86
maux,m,326.58
max,m,5.94
maxi,m,0.95
maxillaire,m,1.76
maxillaires,m,1.76
maxima,m,15.81
maximalisme,m,0.14
maxime,f,2.09
maximes,f,2.09
maximisation,f,0.01
maximum,m,15.81
maximums,m,15.81
maxis,m,0.95
maxiton,m,0.14
maya,m,0.14
mayas,m,0.14
mayo,f,0.77
mayonnaise,f,3.64
mayonnaises,f,3.64
mazagran,m,0.20
mazagrans,m,0.20
mazet,m,0.41
mazette,f,0.07
mazettes,f,0.07
mazout,m,2.64
mazurka,f,0.58
mazurkas,f,0.58
maçon,m,6.76
maçonne,f,6.76
maçonnerie,f,3.04
maçonneries,f,3.04
maçons,m,6.76
maître,m,151.49
maître queux,m,0.14
maître-assistant,m,0.07
maître-autel,m,0.61
maître-chanteur,m,0.21
maître-chien,m,0.11
maître-coq,m,0.01
maître-nageur,m,0.45
maître-à-danser,m,0.07
maîtres,m,151.49
maîtresse,f,53.92
maîtresses,f,53.92
maîtrise,f,7.70
maîtrises,f,7.70
maïa,m,3.51
maïs,m,6.42
maïzena,f,0.20
me,m,3.10
mea culpa,m,0.70
mea-culpa,m,0.14
mec,m,325.54
meccano,m,1.01
meccanos,m,1.01
mechta,f,0.34
mechtas,f,0.34
mecklembourgeois,m,0.07
mecs,m,325.54
mecton,m,0.74
mectons,m,0.74
media,f,7.72
medicine-ball,m,0.07
medium,m,0.59
meeting,m,6.82
meetings,m,6.82
meilleur,m,91.02
meilleure,f,91.02
meilleures,f,91.02
meilleurs,m,91.02
mellifères,m,0.07
melon,m,7.11
melons,m,7.11
melting pot,m,0.14
melting-pot,m,0.14
membrane,f,2.97
membranes,f,2.97
membre,m,64.86
membres,m,64.86
membrure,f,0.61
membrures,f,0.61
menace,f,44.12
menaces,f,44.12
mendiant,m,11.76
mendiante,f,11.76
mendiantes,f,11.76
mendiants,m,11.76
mendicité,f,0.95
mendicités,f,0.95
mendigot,m,0.81
mendigote,f,0.81
mendigots,m,0.81
meneau,m,2.18
meneaux,m,2.18
meneur,m,3.51
meneurs,m,3.51
meneuse,f,3.51
menez,m,0.01
menhaden,m,0.01
menhir,m,0.68
menhirs,m,0.68
mennonite,m,0.14
mennonites,m,0.14
menon,m,0.07
menons,m,0.07
menora,f,0.03
menotte,f,11.65
menottes,f,11.65
mensonge,m,61.05
mensonges,m,61.05
menstruation,f,0.40
menstruations,f,0.40
menstrues,f,0.14
mensualité,f,1.01
mensualités,f,1.01
mensuel,m,0.88
mensuels,m,0.88
mensuration,f,1.42
mensurations,f,1.42
mental,m,1.21
mentalité,f,5.95
mentalités,f,5.95
menterie,f,0.74
menteries,f,0.74
menteur,m,36.64
menteurs,m,36.64
menteuse,f,36.64
menteuses,f,36.64
menthe,f,9.53
menthes,f,9.53
menthol,m,0.44
menthols,m,0.44
mentholé,m,0.03
mentholés,m,0.03
mention,f,6.01
mentions,f,6.01
menton,m,60.00
mentonnet,m,0.07
mentonnière,f,0.34
mentons,m,60.00
mentor,m,1.72
mentors,m,1.72
mentule,f,0.07
menu,m,14.53
menuet,m,0.95
menuets,m,0.95
menuise,f,0.14
menuiserie,f,1.22
menuisier,m,4.46
menuisiers,m,4.46
menus,m,14.53
menée,f,1.01
menées,f,1.01
mer,f,257.57
mercanti,m,0.27
mercantilisme,m,0.14
mercantis,m,0.27
mercaptan,m,0.01
mercerie,f,9.32
merceries,f,9.32
merchandising,m,0.16
merci,m,379.38
mercier,m,4.26
merciers,m,4.26
mercis,m,379.38
mercière,f,4.26
mercières,f,4.26
mercredi,m,21.48
mercredis,m,21.48
mercure,m,1.76
mercurey,m,0.27
mercuriale,f,0.14
mercuriales,f,0.14
mercurochrome,m,1.22
merde,f,213.05
merdes,f,213.05
merdeux,m,5.22
merdier,m,5.34
merdiers,m,5.34
merdouille,f,0.34
merguez,f,2.16
meringue,f,1.35
meringues,f,1.35
merise,f,0.07
merises,f,0.07
merisier,m,1.15
merisiers,m,1.15
merl,m,0.26
merlan,m,3.78
merlans,m,3.78
merle,m,4.19
merleau,m,0.07
merles,m,4.19
merlette,f,0.20
merlin,m,0.20
merlot,m,1.90
merlu,m,0.14
merluche,f,0.27
merluches,f,0.27
merrain,m,0.61
merrains,m,0.61
mers,f,257.57
merveille,f,33.31
merveilles,f,33.31
merveilleuse,f,11.17
merveilleuses,f,11.17
merveilleux,m,11.17
merveillosité,f,0.01
mes,m,3.10
mesa,f,0.51
mescal,m,0.26
mescaline,f,0.25
mesclun,m,0.05
mesdames,f,307.36
mesdemoiselles,f,7.36
mesmérisme,m,0.04
mesnils,m,0.07
mesquinerie,f,1.96
mesquineries,f,1.96
mess,m,2.57
message,m,117.11
messager,m,10.87
messagerie,f,1.05
messageries,f,1.05
messagers,m,10.87
messages,m,117.11
messagère,f,10.87
messagères,f,10.87
messe,f,35.68
messeigneurs,m,0.50
messer,m,1.50
messes,f,35.68
messianisme,m,0.07
messidor,m,0.07
messie,m,0.69
messies,m,0.69
messieurs,m,739.12
messieurs-dames,m,0.68
messire,m,5.69
messires,m,5.69
messéance,f,0.07
mestre,m,0.01
mesure,f,132.84
mesures,f,132.84
mesurette,f,0.01
mesureur,m,0.27
mesurons,m,0.27
mets,m,45.09
mets-la-toi,m,0.01
metteur,m,7.70
metteurs,m,7.70
metteuse,f,7.70
meuble,m,53.99
meubles,m,53.99
meublé,m,1.89
meublés,m,1.89
meuf,f,8.29
meufs,f,8.29
meuglement,m,1.35
meuglements,m,1.35
meulage,m,0.01
meule,f,8.38
meules,f,8.38
meuleuse,f,0.07
meulière,f,0.81
meulières,f,0.81
meunier,m,0.96
meuniers,m,0.96
meunière,f,0.96
meurette,f,0.34
meursault,m,0.20
meurtre,m,104.45
meurtre-suicide,m,0.04
meurtres,m,104.45
meurtrier,m,25.38
meurtriers,m,25.38
meurtrissure,f,1.42
meurtrissures,f,1.42
meurtrière,f,25.38
meurtrières,f,25.38
meusienne,f,0.20
meusiennes,f,0.20
meute,f,7.36
meutes,f,7.36
mexicain,m,8.06
mexicaine,f,8.06
mexicaines,f,8.06
mexicains,m,8.06
mezcal,m,0.13
mezzanine,f,0.47
mezzanines,f,0.47
mi,m,8.97
mi-africains,m,0.07
mi-airain,m,0.07
mi-allemand,m,0.07
mi-américaine,m,0.02
mi-ange,m,0.01
mi-angevins,m,0.07
mi-août,f,0.20
mi-appréhension,f,0.07
mi-artisan,m,0.07
mi-automne,f,0.14
mi-bandit,m,0.07
mi-bas,m,0.14
mi-blanc,m,0.14
mi-blancs,m,0.07
mi-bois,m,0.07
mi-bordel,m,0.07
mi-bovins,m,0.07
mi-braconniers,m,0.07
mi-bras,m,0.14
mi-building,m,0.07
mi-café,m,0.07
mi-campagnarde,m,0.07
mi-canard,m,0.07
mi-capacité,f,0.02
mi-carrière,f,0.01
mi-carême,f,0.61
mi-chat,m,0.07
mi-chatte,f,0.01
mi-chemin,m,6.35
mi-chou,m,0.07
mi-chourineur,m,0.07
mi-châtaigniers,m,0.07
mi-chèvre,f,0.07
mi-chênes,m,0.07
mi-cloître,m,0.07
mi-compote,f,0.07
mi-confit,m,0.07
mi-corbeaux,m,0.07
mi-corps,m,1.55
mi-course,f,0.27
mi-cousine,f,0.14
mi-cousins,m,0.14
mi-coutume,f,0.07
mi-crabe,m,0.07
mi-croyant,m,0.07
mi-créature,f,0.07
mi-cuisse,f,1.35
mi-cuisses,f,1.35
mi-côte,f,0.20
mi-dentelle,f,0.07
mi-distance,f,0.34
mi-décadents,m,0.07
mi-décembre,m,0.27
mi-démon,m,0.02
mi-désir,m,0.07
mi-effrontée,m,0.07
mi-espagnol,m,0.07
mi-européen,m,0.14
mi-excitation,f,0.07
mi-farceur,m,0.07
mi-femme,f,0.12
mi-fermiers,m,0.07
mi-fiel,m,0.07
mi-figue,f,0.54
mi-flanc,m,0.14
mi-fleuve,m,0.08
mi-français,m,0.14
mi-février,f,0.07
mi-garçon,m,0.07
mi-geste,m,0.07
mi-gigolpince,m,0.07
mi-gnon,m,0.07
mi-gonzesse,f,0.07
mi-goélands,m,0.07
mi-grenier,m,0.07
mi-grognon,m,0.07
mi-hauteur,f,2.91
mi-homme,m,0.44
mi-humain,m,0.08
mi-humaine,m,0.07
mi-humains,m,0.07
mi-idiotes,m,0.07
mi-images,f,0.14
mi-indien,m,0.07
mi-indifférente,m,0.07
mi-jambe,f,0.74
mi-jambes,f,0.74
mi-janvier,f,0.20
mi-jersey,m,0.14
mi-joue,f,0.07
mi-jour,m,0.07
mi-journée,f,0.27
mi-juif,m,0.07
mi-juillet,f,0.41
mi-juin,f,0.07
mi-laiton,m,0.07
mi-londrès,m,0.07
mi-longs,m,0.34
mi-longueur,f,0.07
mi-lourd,m,0.07
mi-machine,f,0.07
mi-machines,f,0.07
mi-mai,f,0.01
mi-marchande,m,0.07
mi-mars,f,0.20
mi-marécages,m,0.07
mi-meublé,m,0.07
mi-mexicain,m,0.01
mi-mollet,m,0.20
mi-mollets,m,0.27
mi-mondaine,m,0.07
mi-moqueur,m,0.14
mi-mot,m,0.27
mi-mots,m,0.27
mi-mouton,m,0.07
mi-moyen,m,0.07
mi-métal,m,0.07
mi-noir,m,0.07
mi-novembre,f,0.27
mi-nuit,f,0.07
mi-octobre,f,0.14
mi-officiel,m,0.14
mi-ogre,m,0.07
mi-oiseau,m,0.10
mi-oriental,m,0.07
mi-parcours,m,0.34
mi-patio,m,0.07
mi-patois,m,0.07
mi-peau,f,0.07
mi-pelouse,f,0.07
mi-pensées,f,0.14
mi-pente,f,0.81
mi-pierre,f,0.07
mi-plaisant,m,0.07
mi-pleurant,m,0.07
mi-pleurnichard,m,0.07
mi-plombiers,m,0.07
mi-poisson,m,0.14
mi-poitrine,f,0.07
mi-porcine,m,0.07
mi-portugaise,m,0.07
mi-porté,m,0.07
mi-poucet,m,0.07
mi-poulet,m,0.07
mi-prestidigitateur,m,0.07
mi-promenoir,m,0.07
mi-protecteur,m,0.14
mi-putain,f,0.07
mi-pêcheurs,m,0.07
mi-railleur,m,0.14
mi-raisin,m,0.61
mi-renaissance,f,0.07
mi-roulotte,f,0.07
mi-route,f,0.07
mi-réalité,f,0.07
mi-régime,m,0.07
mi-résigné,m,0.07
mi-saison,f,0.14
mi-salade,f,0.01
mi-salaire,m,0.01
mi-satin,m,0.07
mi-secours,m,0.07
mi-seigneur,m,0.07
mi-sel,m,0.07
mi-septembre,f,0.27
mi-singe,m,0.01
mi-sommet,m,0.07
mi-songe,m,0.07
mi-série,f,0.01
mi-tantouse,f,0.07
mi-tendre,m,0.14
mi-tout,m,0.07
mi-trimestre,m,0.01
mi-velours,m,0.07
mi-verre,m,0.14
mi-vie,f,0.07
mi-voix,f,14.39
mi-vrais,m,0.07
mi-végétal,m,0.01
mi-vénitien,m,0.07
mi-épaule,f,0.07
mi-étage,m,0.47
mi-étendue,f,0.07
mi-étudiant,m,0.07
mi-été,m,0.27
miaou,m,1.55
miaous,m,1.55
miasme,m,1.28
miasmes,m,1.28
miaulement,m,2.57
miaulements,m,2.57
mica,m,2.77
micas,m,2.77
miche,f,9.80
micheline,f,0.20
miches,f,9.80
micheton,m,5.41
michetonneuse,f,0.14
michetonneuses,f,0.14
michetons,m,5.41
miché,m,2.91
michés,m,2.91
mickeys,m,0.20
micmac,m,0.61
micmacs,m,0.61
micocoulier,m,0.34
micocouliers,m,0.34
micro-cravate,m,0.01
micro-onde,f,0.38
micro-ondes,m,2.45
micro-ordinateur,m,0.14
micro-ordinateurs,m,0.14
micro-organisme,m,0.08
micro-trottoir,m,0.01
microanalyse,f,0.02
microbe,m,6.00
microbes,m,6.00
microbiologie,f,0.14
microbus,m,0.01
microcassette,f,0.07
microchimie,f,0.03
microchirurgie,f,0.07
microcircuit,m,0.07
microcircuits,m,0.07
microclimat,m,0.16
microcomposants,m,0.01
microcopie,f,0.01
microcosme,m,0.34
microcycles,m,0.01
microcéphale,m,0.10
microcéphales,m,0.10
microfiches,f,0.04
microfilm,m,0.58
microfilms,m,0.58
microgramme,m,0.02
microgravité,f,0.01
microlithes,m,0.07
micromètre,m,0.04
micromètres,m,0.04
micron,m,0.74
microns,m,0.74
microphone,m,0.73
microphones,m,0.73
microprocesseur,m,0.36
microprocesseurs,m,0.36
microscope,m,3.94
microscopes,m,3.94
microscopie,f,0.04
microseconde,f,0.10
microsecondes,f,0.10
microsillon,m,0.27
microsillons,m,0.27
microsociologie,f,0.07
microsonde,f,0.01
microstructure,f,0.07
microstructures,f,0.07
microédition,f,0.01
miction,f,0.07
mictions,f,0.07
middle class,f,0.07
middle-west,m,0.14
midi,m,68.38
midinette,f,2.23
midinettes,f,2.23
midis,m,68.38
midrash,m,0.02
midship,m,0.20
mie,f,5.74
miel,m,17.36
miellat,m,0.01
mielle,f,0.07
miellée,f,0.20
miellées,f,0.20
miels,m,17.36
mies,f,5.74
miette,f,17.16
miettes,f,17.16
mieux,m,54.12
mieux-vivre,m,0.07
mieux-être,m,0.20
mignardise,f,0.88
mignardises,f,0.88
mignards,m,0.07
mignon,m,9.02
mignonne,f,9.02
mignonnes,f,9.02
mignonnette,f,0.14
mignonnettes,f,0.14
mignons,m,9.02
migraine,f,10.32
migraines,f,10.32
migraineuse,f,0.07
migraineux,m,0.04
migrant,m,0.54
migrants,m,0.54
migrateur,m,0.27
migrateurs,m,0.27
migration,f,2.64
migrations,f,2.64
mijaurée,f,1.01
mijaurées,f,1.01
mijoteuse,f,0.07
mikado,m,0.88
mil,m,1.55
milady,f,3.18
milan,m,0.34
milanais,m,0.27
milanaise,f,0.27
milanaises,f,0.27
milans,m,0.34
mildiou,m,0.04
mile,m,8.34
miles,m,8.34
milice,f,4.39
milices,f,4.39
milicien,m,8.92
miliciennes,f,8.92
miliciens,m,8.92
milieu,m,256.08
milieux,m,256.08
militant,m,11.55
militante,f,11.55
militantes,f,11.55
militantisme,m,0.74
militants,m,11.55
militarisation,f,0.04
militarisme,m,0.20
milk shake,m,1.85
milk-bar,m,0.20
milk-bars,m,0.20
milk-shake,m,1.85
milk-shakes,m,1.85
mille,m,30.68
mille-feuille,m,1.08
mille-feuilles,m,1.08
mille-pattes,m,2.09
millenium,m,0.08
milles,m,30.68
millet,m,0.61
milliard,m,17.52
milliardième,m,0.01
milliards,m,17.52
millier,m,42.43
milliers,m,42.43
milligramme,m,1.06
milligrammes,m,1.06
millilitre,m,0.04
millimètre,m,6.76
millimètres,m,6.76
million,m,124.70
millions,m,124.70
milliseconde,f,0.16
millisecondes,f,0.16
millième,m,0.95
millièmes,m,0.95
millénaire,m,5.41
millénaires,m,5.41
millénarisme,m,0.01
millénium,m,0.13
millésime,m,1.01
millésimes,m,1.01
milonga,f,0.03
milord,m,2.72
milords,m,2.72
milouin,m,0.01
mime,m,5.35
mimes,m,5.35
mimi,m,0.44
mimique,f,6.22
mimiques,f,6.22
mimis,m,0.44
mimodrames,m,0.07
mimolette,f,0.01
mimosa,m,2.91
mimosas,m,2.91
mimosées,f,0.07
mimétisme,m,1.55
min,m,7.85
minage,m,0.07
minaret,m,1.96
minarets,m,1.96
minauderie,f,0.88
minauderies,f,0.88
minaudière,f,0.20
minbar,m,0.12
minceur,f,2.36
minceurs,f,2.36
mine,f,65.88
minerai,m,1.38
minerais,m,1.38
minerval,m,0.01
minerve,f,0.69
mines,f,65.88
minestrone,m,0.27
minet,m,7.09
minets,m,7.09
minette,f,7.09
minettes,f,7.09
mineur,m,11.96
mineure,f,11.96
mineures,f,11.96
mineurs,m,11.96
mini-chaîne,f,0.14
mini-jupe,f,0.62
mini-jupes,f,0.62
mini-ordinateur,m,0.02
miniature,f,10.07
miniatures,f,10.07
miniaturisation,f,0.15
minibar,m,0.26
minibus,m,1.99
minigolf,m,0.23
minijupe,f,1.20
minijupes,f,1.20
minima,m,11.82
minimalisme,m,0.06
minimax,m,0.01
minimisation,f,0.07
minimum,m,11.82
ministre,m,81.15
ministres,m,81.15
ministère,m,17.50
ministères,m,17.50
